pubchem_id,flavor_id
8082,186
8082,64
8082,3
61641,34
61641,124
61641,111
61641,48
61641,49
61641,30
6989,18
6989,209
6989,237
6989,15
6989,87
7002,362
7002,15
7002,75
7002,237
61275,180
61275,411
61275,304
61275,18
61275,155
61275,266
61275,127
61275,173
61275,22
61665,17
61665,18
61665,412
61665,147
61665,87
61665,22
61455,377
61455,226
61455,30
61455,20
61455,413
61455,22
249494,62
249494,295
249494,29
249494,220
249494,299
249494,22
5363229,414
5363229,269
5363229,18
5363229,43
5363229,309
5363229,30
5363229,388
5363229,46
5363229,113
17000,107
17000,85
17000,415
17000,416
17000,417
243,31
243,418
243,0
24838,35
24838,59
24838,226
24838,20
24838,150
24838,113
24838,22
61185,96
61185,30
61185,153
229387,419
229387,30
229387,20
229387,59
8738,197
8738,59
8738,50
8738,20
8738,46
15606,177
15606,153
15606,59
15606,30
15606,20
15606,150
15606,222
33166,43
33166,57
33166,407
33166,405
5282707,98
10795,93
10795,37
10795,19
10795,159
10795,30
10795,22
27866,344
27866,90
27866,166
27866,113
27866,22
106441,98
61953,143
61953,300
61953,58
61953,18
61953,12
61953,192
61953,303
61953,113
61953,22
5282109,360
5282109,303
5282109,22
5282109,74
5282109,90
5282109,64
7826,171
7826,59
7826,29
7826,39
7826,30
7826,96
7826,22
11468,315
11468,12
11468,23
11468,211
261,196
261,139
261,50
261,222
261,48
261,70
261,43
261,12
261,107
261,25
261,110
261,80
261,113
261,66
261,112
261,22
261,35
261,29
261,23
261,11
261,20
261,81
522514,98
25611,174
25611,20
25611,22
11514,35
11514,38
11514,30
11514,20
11514,239
11514,22
70,20
5363526,98
8499,18
8499,30
8499,219
8499,228
8499,31
1549025,66
1549025,94
1549025,420
1549025,74
1549025,29
1549025,39
1549025,222
1549025,421
1549025,92
1549025,97
6506,54
6506,62
6506,64
6506,20
6506,153
7249,422
7249,211
7456,54
7520,16
7520,423
7520,12
7520,113
7363,77
7363,139
7363,72
7363,34
7363,104
7363,264
7363,134
7363,41
7363,42
7363,70
7363,24
61260,77
61260,140
6430892,98
62539,119
62539,383
62539,263
62539,25
62539,26
61988,25
31246,36
31246,226
31246,30
31246,20
31246,51
31246,288
31246,102
61661,24
61661,104
104620,72
104620,104
30215,424
30215,104
30215,184
30215,425
30215,48
30215,426
30215,25
62069,48
62069,43
62069,50
62069,22
6428802,98
61199,119
61199,17
61199,30
61199,20
61199,138
3017596,274
3017596,283
3017596,20
7802,70
7802,427
7802,20
7802,22
3321360,98
77837,25
77837,104
6429333,304
6429333,135
6429333,155
6429333,30
6429333,57
6429333,85
6429333,11
6429333,25
61663,123
61663,379
61663,30
61663,12
61663,169
61663,26
61663,428
17016,98
36225,103
36225,383
36225,80
61527,86
61527,43
61527,23
61527,30
61527,11
61527,25
61527,133
65427,98
61658,171
61658,60
61658,286
61658,293
61658,20
7148,200
7148,342
14511,169
14511,119
14511,269
14511,87
36822,269
36822,104
36822,257
36822,23
36822,102
36822,429
36822,133
36822,187
7360,119
7360,117
7360,430
7360,48
7360,42
7360,0
102611,18
102611,29
102611,43
102611,210
102611,173
102611,22
121694,72
121694,104
61261,34
61261,124
61261,111
61261,130
61261,80
11520,18
11520,427
11520,64
11520,165
7708,36
7708,276
7708,29
7708,20
7708,365
7708,26
7708,431
7708,113
61240,43
521300,167
521300,157
521300,23
521300,24
521300,30
521300,432
2734646,143
2734646,154
2734646,264
2734646,357
2734646,75
2734646,87
8712,122
8712,34
8712,124
8712,111
8712,130
8712,80
10931,93
10931,21
10931,87
10931,22
26204,251
26204,55
26204,19
26204,30
26204,50
26204,20
26335,24
7047,122
7047,143
7047,10
7047,23
7047,43
61252,55
61252,124
61252,48
61252,433
61252,263
61252,80
61252,22
61166,38
61166,42
61166,24
61166,30
61166,20
61166,113
61166,22
525358,124
525358,111
525358,22
28905,77
28905,66
28905,103
28905,104
28905,110
28905,47
28905,48
28905,280
28905,70
28905,29
28905,43
28905,12
28905,23
28905,20
28905,112
28905,25
28905,80
28905,113
28905,22
12570,264
12570,15
12570,87
23642,113
23642,34
23642,181
23642,434
23642,30
23642,435
23642,80
23642,87
26333,436
26333,272
26333,18
26333,22
123388,317
123388,34
11124,373
11124,35
11124,226
11124,90
11124,61
11124,20
34286,177
34286,280
34286,134
34286,41
34286,58
34286,80
20499,104
20499,108
20499,111
20499,134
20499,24
20499,45
20499,80
246728,55
246728,18
246728,230
246728,90
246728,46
246728,30
246728,240
246728,165
520682,104
520682,48
520682,30
520682,437
520682,113
7509,198
7509,34
7509,124
7509,111
7509,19
7509,24
7509,151
7509,438
62510,77
62510,104
62510,439
62510,22
62510,41
62510,25
62510,154
61670,72
61670,104
61670,383
61670,24
61670,25
61670,133
11160,170
11160,36
11160,35
11160,20
7267,78
7267,30
7267,362
7267,87
7267,154
87466,25
87466,48
87466,22
61657,184
61657,124
61657,111
61657,134
61657,24
61657,151
61303,284
61303,90
61303,266
2519,54
2519,64
61700,100
61700,43
61700,24
61700,25
61700,22
10341,263
526487,77
526487,104
526487,175
526487,18
526487,440
526487,20
61662,111
61662,258
61662,50
61662,282
61662,279
62131,104
62131,134
62131,41
62131,24
62131,80
62131,438
62131,154
263034,25
263034,24
27440,25
27440,441
27440,22
7728,40
7728,104
7728,47
7728,43
7728,170
7728,25
61634,119
61634,30
61634,138
11363,263
11363,204
11363,85
11363,32
20534,62
20534,153
20534,30
20534,20
20534,113
104722,103
104722,140
104722,104
32093,104
32093,383
32093,48
32093,432
32093,25
7559,17
7559,59
7559,29
7559,30
7559,85
7559,26
528698,30
528698,138
61656,42
61656,124
61656,46
61656,41
61660,77
61660,72
61660,104
61660,134
61660,24
61660,25
61633,119
61633,296
61633,30
61633,219
61633,272
61633,31
61633,138
61633,442
62385,443
62385,66
62385,28
62385,189
62385,353
62385,349
62385,113
62385,87
151199,141
61659,427
61659,134
61659,43
61659,24
61659,46
61659,80
10887828,184
10887828,34
10887828,124
10887828,111
10887828,48
10887828,47
10887828,25
11449,444
11449,263
11449,445
11449,279
61653,103
61653,139
61653,48
61653,23
61653,24
61653,11
61653,405
61653,25
518937,124
518937,111
518937,48
518937,134
518937,151
518937,107
519732,98
7583,166
7583,87
7583,22
7583,192
526624,104
526624,111
526624,134
526624,446
526624,88
526624,80
61041,113
61041,143
61041,18
61041,90
61041,30
61041,412
61041,58
61041,165
61041,87
5352543,36
5352543,161
5352543,59
5352543,385
5352543,39
5352543,20
5352543,150
5352543,222
5352543,148
5352543,22
35821,98
5281929,98
5367706,90
5367706,29
5367706,70
5367706,31
5367706,192
5367706,382
5367706,22
9016,30
9016,357
9016,64
9016,22
9016,159
5370101,98
16217806,47
16217806,49
16217806,134
16217806,81
16217806,22
13204,30
13204,18
5363140,30
5363140,171
5363140,102
62374,143
62374,23
62374,12
62374,30
62374,192
62374,303
5352626,98
309,23
309,25
309,149
7704,177
7704,59
7704,70
7704,30
7704,50
7704,21
7704,160
6341,322
6341,41
876,215
876,34
876,62
10748,31
10748,30
10748,27
10748,160
24261,54
8021,235
8021,41
5283324,269
5283324,69
5283324,18
5283324,90
5283324,22
5283324,70
5283324,38
5283324,59
5283324,192
5283324,260
6436017,141
442355,210
442355,12
442355,17
12741,29
12741,73
12741,158
12741,70
5280666,64
25310,54
25310,30
11583,33
11583,37
10408,284
10408,18
10408,69
10408,42
10408,12
10408,266
5281515,17
5281515,189
5281515,30
5281515,12
5281515,210
5281515,211
931,211
931,107
931,447
931,448
1213,449
1213,450
1213,90
1213,43
1213,23
1213,405
442501,180
442501,198
442501,66
442501,200
442501,29
442501,12
442501,219
442501,314
442501,349
2758,198
2758,204
2758,18
2758,451
2758,30
2758,237
12297,75
12297,385
11265,198
5284656,113
5284656,171
5284656,181
5284656,30
5284656,293
5284656,85
5284656,31
5284656,20
5284656,173
5284656,195
6363,235
6363,41
4114,64
12306047,210
12306047,12
4947,141
4947,64
15448,59
15448,268
15448,90
15448,452
15448,453
1713001,227
1713001,66
1713001,110
1713001,74
1713001,48
1713001,90
1713001,59
1713001,70
1713001,29
1713001,43
1713001,12
1713001,20
1713001,150
1713001,112
1713001,25
1713001,80
1713001,113
1713001,22
22311,65
22311,66
22311,73
22311,18
22311,12
22311,314
22311,454
22311,237
7247,32
5962,54
7043,179
7043,23
7043,50
7043,30
7043,87
20928,33
20928,61
20928,22
10586,183
10586,17
10586,62
10586,29
10586,173
5283321,103
5283321,195
5317319,210
5317319,66
5317319,30
5317319,12
289151,74
289151,10
289151,455
289151,30
289151,12
25311,456
25311,66
25311,315
25311,90
25311,59
25311,30
25311,299
25311,71
25311,92
25311,173
25311,229
2214,179
2214,30
2214,457
2214,0
10364,12
10364,458
10364,17
10364,237
5365587,48
5365587,19
5365587,59
5365587,90
5365587,30
5365587,148
5365587,22
61177,459
61177,35
61177,30
61177,38
16846,25
16846,31
23235,90
23235,460
23235,12
23235,299
23235,31
7714,158
7714,177
7714,335
7714,276
7714,70
7714,50
7714,20
7714,461
1616260,98
61204,158
61204,177
61204,59
61204,70
61204,50
61204,20
5362814,118
5362814,462
5362814,258
5362814,42
5362814,70
5362814,50
5362814,21
5362814,22
118855872,98
92043681,98
641248,48
641248,18
641248,49
641248,23
641248,107
641248,58
641248,22
12844,158
12844,55
12844,177
12844,90
12844,42
12844,39
12844,30
12844,50
12844,58
12844,263
12844,102
7519,55
7519,33
7519,93
7519,28
7519,219
7519,102
7519,87
5283345,73
5283345,463
5283345,74
5283345,176
5283345,59
5283345,42
5283345,70
5283345,43
5283345,29
5283345,71
5283345,46
5283345,22
5364752,35
5364752,73
5364752,49
5364752,226
5364752,39
5364752,107
5364752,20
5364752,22
61235,284
61235,18
61235,90
61235,30
61235,20
61235,192
61235,113
520296,180
520296,258
520296,59
520296,70
520296,50
520296,30
520296,21
5283316,67
5283316,48
5283316,69
5283316,90
5283316,70
5283316,107
5283316,26
5283316,22
13576,66
13576,73
13576,59
13576,29
13576,20
13576,22
16832,171
16832,36
16832,90
16832,464
16832,20
560255,20
560255,36
6915,63
6915,119
6915,171
6915,215
6915,152
6915,20
6915,211
62089,59
62089,70
62089,23
62089,50
62089,21
62089,465
62089,466
62089,32
7983,158
7983,35
7983,171
7983,36
7983,38
7983,30
7983,20
7983,222
5283329,22
5283329,70
5283329,228
5283329,222
5283329,371
5283329,260
90246,197
90246,49
90246,134
90246,19
90246,286
90246,467
90246,46
90246,102
21108,20
21108,250
7731,181
7731,468
7731,362
7731,146
7731,25
7731,366
7731,469
7353,35
7353,38
7353,30
7353,20
7353,150
7353,22
13357,35
13357,297
13357,70
13357,30
13357,20
13357,22
61184,36
61184,37
61184,286
61184,39
61184,30
61184,107
61184,20
61184,320
521869,21
521869,34
521869,258
521869,438
62444,108
62444,109
62444,124
62444,134
62444,3
62444,102
8167,180
8167,66
8167,73
8167,36
8167,74
8167,59
8167,90
8167,299
8167,470
8167,92
6321405,315
6321405,18
6321405,12
6321405,31
6321405,237
7981,158
7981,35
7981,36
7981,39
7981,30
7981,222
7981,22
9025,103
9025,177
9025,231
9025,360
9025,384
9025,20
93236,170
93236,111
93236,34
15380,123
15380,34
15380,124
15380,22
15380,151
15380,46
15380,113
15380,102
637520,31
637520,30
637520,169
637520,226
81221,18
81221,113
8012,124
8012,111
8012,130
8012,134
8012,24
61840,98
62003,98
14529,66
14529,178
14529,315
14529,29
14529,30
14529,20
14529,169
14529,237
88454,23
88454,39
88454,20
88454,228
88454,222
88454,471
88454,22
10582,198
10582,10
10582,12
10582,30
10582,31
10582,349
8785,35
8785,64
8785,276
8785,293
8785,82
8785,472
8785,169
8785,30
8785,29
8785,90
8785,284
8785,20
1030,190
1030,473
1030,54
12178,190
12178,93
12178,37
12178,15
8500,116
8500,379
8500,178
8500,30
8500,474
8500,342
8500,169
8500,156
247573,18
247573,30
247573,12
247573,31
247573,237
1549778,227
1549778,74
1549778,90
1549778,29
1549778,71
1549778,20
1549778,192
1549778,22
473,98
6943,87
6943,15
6943,475
544628,147
544628,20
1123,141
1123,64
5283356,66
5283356,67
5283356,68
5283356,69
5283356,90
5283356,30
5283356,20
5283356,22
1182,54
5971,184
5971,107
5971,124
5971,123
5971,170
5971,64
5283361,66
5283361,73
5283361,69
5283361,18
5283361,59
5283361,91
5283361,30
5283361,20
5283361,71
5283361,58
5283361,22
61346,18
61346,43
61346,76
61346,23
61346,46
61346,271
8405,18
8405,476
8405,30
8405,219
8405,31
107689,215
107689,54
5352876,69
5352876,70
5352876,39
5352876,20
5352876,148
5352876,46
5352876,22
27209,477
27209,178
27209,12
27209,208
27209,478
101750,16
101750,479
101750,480
443158,90
443158,29
443158,12
443158,126
443158,240
443158,238
10402,264
10402,70
10402,29
10402,148
10402,22
7794,65
7794,66
7794,74
7794,69
7794,18
7794,59
7794,29
7794,30
7794,71
7794,169
7794,211
20745,42
20745,463
20745,30
20745,22
61435,18
61435,211
61435,30
61435,20
61435,126
61435,22
32033,481
32033,34
32033,80
5364919,122
5364919,33
5364919,22
5364919,20
5364919,32
637564,66
637564,29
637564,30
637564,113
637564,22
5365004,29
5365004,74
5365004,59
78925,34
78925,80
5283339,98
181128,64
99967,64
85704,141
5780,30
5780,119
5780,54
5367412,98
11543,107
12294,171
12294,36
12294,153
12294,39
12294,20
21596,35
21596,18
21596,372
21596,20
21596,482
10890,36
10890,38
10890,30
10890,20
10890,150
10890,169
12571,171
12571,286
12571,30
12571,228
12571,150
12571,20
61015,180
61015,59
61015,42
61015,20
61015,51
61015,92
12401,483
12401,141
5281516,66
5281516,94
5281516,360
5281516,18
5281516,484
5281516,30
5281516,374
5281516,210
5281516,240
5281516,22
5281162,35
5281162,59
5281162,50
5281162,30
5281162,20
5281162,150
5281162,222
5281162,22
8815,296
8815,17
8815,179
8815,93
8815,18
8815,357
8815,485
8815,30
8815,219
8815,147
8815,22
5352837,486
5352837,228
5352837,90
5352837,336
12278,18
12278,150
11529,74
11529,38
11529,43
11529,487
11529,30
6568,42
6568,30
6568,153
6568,276
12348,33
12348,20
12348,38
78199,66
78199,276
78199,110
78199,48
78199,70
78199,29
78199,43
78199,12
78199,20
78199,112
78199,25
78199,80
78199,113
78199,22
5352438,35
5352438,153
5352438,90
5352438,20
5352438,58
5352438,263
5352438,22
8048,35
8048,283
8048,59
8048,60
8048,42
8048,30
8048,20
8048,222
11039,35
11039,36
11039,29
11039,20
11039,173
13654,27
13654,29
13654,39
13654,30
13654,20
5352770,98
24433,171
24433,181
24433,153
24433,60
24433,29
24433,30
24433,293
24433,20
24433,488
11230,315
11230,204
11230,313
11230,23
11230,12
11230,30
11230,384
11230,405
12529,33
12529,427
12529,43
12529,205
12529,20
12529,22
7991,100
7991,109
7991,175
7991,215
7991,3
7991,101
7991,128
61137,35
61137,36
61137,30
61137,20
61137,150
61137,239
61137,22
61812,139
61812,39
61812,11
61812,20
61812,22
8060,235
8060,41
6405,107
31278,70
31278,42
31278,62
440936,64
7664,98
62592,489
62592,29
62592,30
62592,150
62592,20
62592,299
62592,303
62592,22
17129,35
17129,171
17129,59
17129,252
17129,30
17129,20
17129,22
62341,64
62341,273
62341,316
62341,23
62341,29
62341,22
62341,30
62341,18
62341,174
62341,20
637563,296
637563,30
637563,219
637563,31
637563,156
5364519,427
5364519,90
5364519,70
5364519,228
5364519,20
11176,30
11176,64
11176,35
11176,20
5463875,98
43263,276
43263,18
43263,38
43263,490
43263,30
43263,20
6276,180
6276,27
6276,179
6276,207
6276,30
6276,31
5319706,98
5144,17
5144,117
5144,29
5144,485
5144,30
5144,12
5144,219
5144,113
14778,54
12398,483
8222,483
8222,59
219794,269
219794,263
219794,30
219794,107
12534,483
12534,59
12403,483
12403,59
11635,483
12508,38
12508,30
12508,37
12508,36
12508,64
12508,20
5281553,66
5281553,18
5281553,30
5281553,12
5281553,150
5281553,314
5281553,165
5281553,22
519382,328
519382,491
519382,43
519382,12
519382,96
519382,211
7695,181
7695,178
7695,179
7695,50
7695,293
7695,30
7695,31
7695,20
7695,169
7695,26
7695,160
61054,179
61054,120
61054,29
61054,20
61054,371
5281670,64
446925,492
446925,31
18818,66
18818,17
18818,204
18818,313
18818,12
18818,314
18818,210
18818,349
22310,23
22310,93
22310,493
22310,237
82336,73
82336,20
82336,192
1550846,494
1550846,495
1550846,238
1550846,364
1550846,195
5315912,29
5315912,30
5315912,31
5315912,113
5315912,195
7463,16
7463,66
7463,17
7463,28
7463,90
7463,12
7463,314
6877,60
6877,29
6877,163
6877,30
6877,421
6877,496
5363817,497
5363817,29
5363817,30
5363817,12
5363817,150
5363817,261
61325,119
61325,395
61325,47
61325,60
61325,30
61325,20
61325,138
61325,498
61325,465
61325,46
7852,235
5370052,113
5370052,17
7643,153
7643,29
7643,20
7643,85
7643,31
5280462,20
7410,156
7410,342
7410,30
7410,409
7410,26
7410,107
7410,116
7410,75
7410,173
7410,64
7410,315
5373729,18
5373729,29
5373729,30
5373729,12
5373729,150
5373729,31
5373729,261
61151,291
61151,162
61151,18
61151,29
61151,20
61151,114
61135,98
221691,74
221691,305
221691,153
221691,59
221691,30
221691,20
221691,22
522214,36
522214,33
522214,42
522214,30
522214,20
522214,150
522214,22
6450832,29
6450832,43
6450832,12
6450832,20
6558,99
6558,41
85522,104
85522,269
85522,47
85522,20
85522,150
85522,52
85522,14
85522,279
311,54
5367682,499
5367682,35
5367682,205
5367682,20
5367682,150
5367682,222
5367682,22
5352463,35
5352463,222
5352463,20
5352463,22
7438,500
7438,147
7438,501
7438,90
5365049,174
5365049,35
5365049,90
5365049,59
5365049,20
5365049,222
5365049,22
6432005,259
6432005,30
6432005,59
125468,119
125468,30
125468,12
125468,113
125468,211
61126,349
61126,90
61126,253
98497,174
98497,328
98497,18
98497,12
98497,22
5355856,98
12344,70
12344,42
12344,20
12344,102
31211,179
31211,189
31211,3
31211,30
31211,502
31211,12
31211,113
31211,87
9855795,98
5352162,35
5352162,73
5352162,74
5352162,59
5352162,42
5352162,70
5352162,39
5352162,30
5352162,20
5352162,150
5352162,192
5352162,239
5352162,22
145659,64
6508206,210
6508206,12
6826,73
6826,181
6826,360
6826,153
6826,60
6826,23
6826,30
6826,20
6826,421
6826,87
403919,27
11463,66
11463,90
11463,30
11463,12
11463,349
11463,32
6616,455
6616,12
6616,18
6616,237
10106,142
10106,17
10106,22
10106,314
10106,147
10106,349
10106,237
6918391,259
6918391,18
6918391,90
6918391,59
6918391,165
5281680,64
235284,64
26049,65
26049,66
26049,30
26049,230
7461,65
7461,28
7461,150
7461,314
7461,313
7461,18
7461,12
7461,64
7461,42
7461,94
1119,64
7439,198
7439,296
7439,357
7439,503
7439,147
5320250,66
5320250,117
5320250,165
5320250,29
5320250,30
5320250,173
326240,64
288227,180
288227,66
288227,73
288227,504
288227,97
288227,90
288227,42
288227,211
288227,30
288227,12
288227,22
5281535,98
5281534,91
5281534,66
5281534,73
92138,30
92138,210
92138,12
92138,22
20797,456
20797,66
20797,316
20797,12
20797,97
72344,64
16800,176
16800,204
16800,69
16800,18
16800,70
16800,46
16800,22
4453,141
4453,505
5281607,64
5354882,74
5354882,18
5354882,20
5354882,166
5354882,303
5354882,22
1268142,98
66654,237
66654,348
17868,210
17868,12
17868,165
17868,22
11744854,31
11744854,27
93081,20
93081,66
93081,39
16441,198
16441,17
16441,69
16441,18
16441,90
16441,42
16441,70
16441,30
16441,169
16441,148
16441,364
16441,22
8835,74
8835,59
8835,29
8835,39
8835,30
8835,20
8835,150
8835,166
8835,22
12391,483
12391,59
440917,198
440917,65
440917,66
440917,73
440917,90
440917,30
228769,117
228769,62
228769,74
228769,29
228769,85
62350,98
61780,18
61780,113
5281697,64
6432404,210
6428986,210
6428986,303
6428986,12
6428986,117
86609,259
86609,18
86609,59
86609,165
61098,74
61098,90
61098,12
61098,220
61098,61
61098,374
3819217,64
12389,483
12389,59
12389,62
11168,123
8042,42
8042,70
8042,0
8042,195
12405,483
12405,59
1140,194
1140,30
5364409,36
5364409,70
5364409,43
5364409,20
5364409,22
6432254,29
6432254,173
11142,198
11142,506
7650,158
7650,55
7650,171
7650,82
7650,276
7650,284
7650,90
7650,464
7650,293
7650,20
7650,222
7650,102
5541,150
5541,62
5541,64
5541,20
5541,299
6428573,29
6428573,43
6428573,30
6428573,12
6428573,173
12388,483
196,54
2346,361
2346,62
2346,42
2346,151
2346,298
2346,15
8698,27
8698,328
8698,62
8698,20
8698,31
11006,483
7237,166
8182,483
31210,74
31210,139
31210,85
3102,158
3102,181
3102,276
3102,74
3102,31
3102,166
3102,58
16330,373
16330,115
16330,507
5364532,508
5364532,20
519845,36
519845,286
519845,42
519845,30
519845,12
519845,20
519845,256
5362782,43
5362782,30
5362782,509
33960,177
33960,335
33960,26
33960,59
33960,70
33960,50
33960,46
33960,160
5352428,158
5352428,59
5352428,70
5352428,30
5352428,50
5352428,20
5352428,21
78879,20
5364941,261
5364941,228
5364941,59
5364941,22
5367681,35
5367681,36
5367681,90
5367681,150
5367681,20
5367681,22
92794,64
5352973,18
5352973,59
5352973,299
5352973,126
5352973,288
5352973,22
61040,463
61040,66
61040,74
61040,22
61040,374
61040,18
61040,64
61040,20
5362592,70
5362592,222
5362592,228
5362592,22
5463904,35
5463904,59
5463904,20
5463904,222
5463904,22
5463485,98
17008,98
8821,373
8821,324
8821,20
8821,32
5366856,36
5366856,90
31266,36
31266,33
31266,510
31266,70
31266,30
31266,61
31266,20
31266,150
31266,288
263620,20
65425,108
65425,36
65425,134
65425,20
65425,102
7943,20
6420258,36
6420258,20
11593,263
11593,20
68148,121
68148,13
68148,15
68148,87
5352774,98
5323650,107
5323650,20
5323650,296
526152,20
12044,66
12044,36
12044,30
12044,20
12044,222
5352461,35
5352461,38
5352461,20
5352461,382
5352461,148
5352461,22
5366352,98
5365069,35
5365069,90
5365069,30
5365069,20
5365069,222
5365069,165
5365069,22
5281804,64
61362,147
61362,145
517827,511
517827,90
517827,29
517827,23
517827,273
517827,22
5281163,119
5281163,171
5281163,297
5281163,29
5281163,30
5281163,20
5281163,150
5281163,239
12578,12
12578,18
12578,113
10362,147
10362,501
10362,18
33637,117
33637,29
33637,43
33637,30
33637,25
33637,173
33637,172
7820,29
7820,30
7820,20
7820,22
5282110,98
5365909,98
6435866,103
6435866,365
61096,285
61096,29
61096,30
61096,20
61096,46
61096,239
61096,22
31219,35
31219,171
31219,82
31219,267
31219,284
31219,38
31219,226
31219,29
31219,30
31219,20
31219,31
102024,98
520455,23
520455,20
520455,59
520455,22
61334,251
61334,512
61334,119
61334,513
61334,132
61334,30
61334,272
61334,20
61334,150
61334,250
7778,158
7778,276
7778,74
7778,293
7778,85
7778,374
7778,260
5365991,226
5365991,90
5365991,30
5365991,20
5365991,239
5365991,22
778574,98
89306,313
89306,39
89306,12
89306,107
89306,240
89306,349
89306,237
5365992,98
8863,220
8863,514
8863,59
8863,22
61031,66
61031,515
61031,328
61031,244
61031,90
61031,59
61031,516
61031,71
61031,58
5367785,166
5367785,30
5367785,18
5367785,20
62321,171
62321,38
62321,30
62321,20
62321,374
62321,222
243783,20
243783,35
243783,36
5362830,64
5365982,171
5365982,285
5365982,74
5365982,90
5365982,59
5365982,29
5365982,64
5365982,20
5365982,150
5365982,22
17697,59
17697,90
86753,39
86753,18
86753,20
86753,165
62328,66
62328,166
62328,150
62328,517
62328,22
62328,18
62328,64
62367,147
62367,451
62367,314
62367,22
61781,147
61781,30
61781,20
61781,62
6430738,66
6430738,90
10856614,328
6428089,82
111037,66
111037,94
111037,259
111037,18
111037,30
111037,374
111037,240
111037,349
449290,22
3879,70
3879,58
7792,59
7792,66
7792,71
7792,23
7792,22
7792,92
7792,64
7792,518
14104,264
14104,12
14104,72
86597,113
86597,27
6436627,66
6436627,18
6436627,30
6436627,12
6436627,266
6436627,147
6436627,113
6436627,22
6370843,17
6370843,43
6370843,12
6370843,405
6370843,210
6370843,113
14257,483
8205,59
8205,90
8205,30
8205,299
8205,470
64685,12
64685,349
64685,237
8141,483
8141,28
521334,210
521334,12
89316,210
89316,12
527144,113
527144,117
527144,18
527144,39
527144,20
527144,165
330573,500
330573,501
519764,210
519764,12
519764,18
519764,20
7738,119
7738,139
7738,181
7738,179
7738,74
7738,200
7738,29
7738,30
7738,85
7738,342
7738,114
7738,173
125,177
125,64
125,30
125,20
125,26
8419,119
8419,179
8419,50
8419,30
8419,12
8419,169
8419,147
17029,98
31244,156
31244,342
31244,169
31244,181
31244,64
31244,179
31244,219
31244,116
31244,139
31244,31
31244,50
31244,147
31244,171
31244,30
31244,29
31244,198
31244,26
31244,195
20748,171
20748,36
20748,39
20748,252
20748,320
20748,20
20748,466
61808,269
61808,378
61808,48
61808,43
61808,39
61808,150
61808,22
67521,46
79828,123
79828,124
79828,108
79828,80
11002,74
11002,18
11002,519
11002,166
11002,148
11002,22
141850,29
141850,34
141850,150
141850,80
57501028,72
57501028,108
57501028,104
57501028,111
57501028,520
57501028,279
17121,18
17121,90
17121,42
17121,20
17121,240
17121,22
521873,123
521873,77
521873,34
521873,104
521873,24
61134,29
61134,74
97730,70
31353,521
31353,316
31353,522
31353,523
31353,220
31353,374
31353,515
7146,200
7146,19
7146,90
7146,29
7146,192
7146,114
7146,22
87793,29
87793,310
87793,20
87793,80
87793,22
162293,104
162293,43
162293,405
162293,25
162293,80
20995,70
20995,39
20995,30
20995,20
20995,365
138818,107
14109402,64
21712,98
85053,25
85053,22
8058,483
27458,40
27458,103
27458,204
27458,25
27458,22
31231,120
31231,30
31231,20
31231,31
31231,113
10231,210
10231,17
14525,43
14525,524
14525,237
14525,525
14525,18
14525,12
14525,64
7478,109
7478,30
7478,0
7478,526
159055,87
159055,147
159055,237
159055,15
159055,18
159055,12
159055,64
1201521,98
4276,27
4276,17
4276,117
4276,12
4276,31
1549040,219
107217,527
107217,66
107217,18
107217,90
107217,30
107217,349
10659,528
10659,0
443160,444
439250,183
439250,18
439250,146
439250,314
439250,349
16591,124
16591,111
16591,438
16591,22
520895,34
13367,34
13367,104
13367,124
13367,111
13367,438
10722,169
62434,124
62434,111
62434,438
62434,22
61926,124
61926,111
61926,50
61926,438
57370186,98
12514,25
12514,134
98280,104
98280,279
15654,48
15654,23
15654,11
15654,350
15654,25
66282,124
66282,111
66282,438
68960,22
16592,184
16592,111
16592,49
16592,135
16592,134
8118,124
8118,111
5319765,34
5319765,124
5319765,111
5319765,58
5319765,22
7041,154
7041,181
7041,27
7041,264
7041,78
7041,121
7041,12
7041,13
7041,87
25916,77
25916,104
25916,47
25916,11
25916,25
75552,170
75552,124
75552,111
11617,34
11617,124
11617,111
11617,151
11617,58
9793905,98
16590,124
16590,111
16590,58
16590,438
5462988,141
57357963,34
57357963,438
12377,72
12377,111
12377,134
12377,43
12377,22
16315,124
16315,111
16315,58
16315,22
31404,62
31404,179
31404,23
31404,237
31404,87
10451,104
10451,438
62375,153
62375,19
62375,29
62375,529
62375,20
62375,26
62375,22
5281617,64
5315594,18
5315594,165
91354,210
91354,12
442009,64
440967,375
440967,90
440967,22
440967,309
440967,12
440967,349
440967,211
522266,18
522266,43
522266,39
522266,20
522266,165
6448,469
6448,27
6448,17
6448,18
6448,90
6448,30
6448,12
6448,530
6448,349
6448,237
12305247,210
5322111,210
5322111,12
5322111,113
519662,210
519662,165
6431015,30
6431015,12
6431015,90
6431015,469
92221,527
92221,18
92221,90
92221,12
92221,237
94174,18
94174,30
94174,20
94174,150
94174,147
94174,22
324224,12
324224,18
324224,165
24434,54
261491,524
261491,64
11027,524
92116,31
92116,210
92116,27
169110,77
169110,531
169110,47
169110,383
169110,132
169110,25
169110,140
169110,133
169110,187
62897,25
62897,274
62897,139
62897,104
19603,335
19603,104
19603,70
19603,42
19603,25
19603,22
20861,30
20861,26
20861,64
20819,54
31492,119
31492,23
31492,210
31492,25
31492,22
8106,123
8106,72
8106,34
8106,104
8106,124
8106,69
