ingredient_id,pubchem_id
751,5284639
751,31289
751,179
751,5280443
751,13357
751,135
751,379
751,12097
751,1130
751,5318599
751,107
751,527
751,15448
751,8908
751,12529
751,7847
751,8167
751,798
751,31276
751,650
751,8194
751,229377
751,444539
751,5280598
751,7991
751,11732
751,8768
751,6341
751,1032
751,445070
751,22873
751,107971
751,222656
751,7284
751,7501
751,7799
751,6560
751,284
751,61177
751,17525
751,5367719
751,5280863
751,8093
751,8103
751,602
751,8129
751,7590
751,10976
751,6251
751,802
751,61137
751,5280804
751,79803
751,12327
751,243
751,1549026
751,61812
751,7361
751,8060
751,177
751,8139
751,61185
751,7770
751,7858
751,9064
751,10886
751,8038
751,8175
751,16255
751,439246
751,6561
751,7894
751,7800
751,6405
751,5281
751,18635
751,454
751,6202
751,8184
751,14529
751,2345
751,7165
751,12367
751,5284503
751,31278
751,440936
751,520326
751,569214
751,643779
751,7664
751,7362
751,5364399
751,8021
751,61020
751,7288
751,7519
751,31249
751,7344
751,62592
751,180
751,880
751,6569
751,5280445
751,17129
751,14228
751,8158
2580,6436017
2580,323
2580,7150
2580,11509
2580,637566
2580,439341
2580,33931
2580,6072
2580,8052
2580,72277
2580,878
2580,5281708
2580,1049
2580,240
2580,244
2580,441484
2580,1889
2580,17100
2580,4788
2580,875
2580,637520
2580,24115
2580,6184
2580,11128
2580,8723
2580,957
2580,8094
2580,460
2580,338
2580,62341
2580,1183
2580,5280511
2580,5315892
2580,15394
2580,784
2580,853433
2580,247
2580,7654
2580,999
2580,643941
2580,637511
2580,72276
2580,5281168
2580,8063
2580,637775
2580,8452
2580,6986
2580,65064
2580,107905
2580,6054
2580,439263
2580,1110
2580,5284639
2580,31289
2580,7720
2580,5280443
2580,998
2580,5318042
2580,1130
2580,31260
2580,107
2580,527
2580,10393
2580,7847
2580,441005
2580,798
2580,6050
2580,13144
2580,650
2580,638278
2580,444539
2580,5280598
2580,7991
2580,8768
2580,5284421
2580,11552
2580,445070
2580,107971
2580,7284
2580,10448
2580,638011
2580,6560
2580,985
2580,5367719
2580,72
2580,89594
2580,5280863
2580,8103
2580,644104
2580,439533
2580,6251
2580,802
2580,8294
2580,79803
2580,1491
2580,26447
2580,1549026
2580,5363388
2580,996
2580,7858
2580,9064
2580,16666
2580,8175
2580,439246
2580,6561
2580,8815
2580,5281
2580,9862
2580,5280343
2580,18635
2580,454
2580,6202
2580,768
2580,2345
2580,5284503
2580,637563
2580,445639
2580,8857
2580,11173
2580,5365811
2580,643779
2580,65084
2580,61020
2580,5283321
2580,7288
2580,19602
2580,8130
2580,180
2580,6569
2580,61503
2580,126
2580,5280445
2580,7710
2580,637542
2348,6436017
2348,323
2348,7150
2348,11509
2348,637566
2348,439341
2348,33931
2348,6072
2348,8052
2348,72277
2348,878
2348,5281708
2348,1049
2348,240
2348,244
2348,441484
2348,1889
2348,17100
2348,4788
2348,875
2348,637520
2348,24115
2348,6184
2348,11128
2348,8723
2348,957
2348,8094
2348,460
2348,338
2348,62341
2348,1183
2348,5280511
2348,5315892
2348,15394
2348,784
2348,853433
2348,247
2348,7654
2348,999
2348,643941
2348,637511
2348,72276
2348,5281168
2348,8063
2348,637775
2348,8452
2348,6986
2348,65064
2348,107905
2348,6054
2348,439263
2348,1110
2348,5284639
2348,31289
2348,7720
2348,5280443
2348,998
2348,5318042
2348,1130
2348,31260
2348,107
2348,527
2348,10393
2348,7847
2348,441005
2348,798
2348,6050
2348,13144
2348,650
2348,638278
2348,444539
2348,5280598
2348,7991
2348,8768
2348,5284421
2348,11552
2348,445070
2348,107971
2348,7284
2348,10448
2348,638011
2348,6560
2348,985
2348,5367719
2348,72
2348,89594
2348,5280863
2348,8103
2348,644104
2348,439533
2348,6251
2348,802
2348,8294
2348,79803
2348,1491
2348,26447
2348,1549026
2348,5363388
2348,996
2348,7858
2348,9064
2348,16666
2348,8175
2348,439246
2348,6561
2348,8815
2348,5281
2348,9862
2348,5280343
2348,18635
2348,454
2348,6202
2348,768
2348,2345
2348,5284503
2348,637563
2348,445639
2348,8857
2348,11173
2348,5365811
2348,643779
2348,65084
2348,61020
2348,5283321
2348,7288
2348,19602
2348,8130
2348,180
2348,6569
2348,61503
2348,126
2348,5280445
2348,7710
2348,637542
232,20083
232,7795
232,22873
232,16617
232,323
232,107971
232,5364519
232,7284
232,10448
232,7150
232,638011
232,6560
232,11509
232,12613
232,985
232,637566
232,6590
232,11527
232,17525
232,439341
232,6584
232,13187
232,33931
232,6072
232,5367719
232,72
232,89594
232,72277
232,5280863
232,7997
232,11176
232,8093
232,8103
232,8129
232,878
232,5281708
232,240
232,244
232,441484
232,7802
232,6915
232,61455
232,1889
232,644104
232,5463875
232,439533
232,10976
232,643139
232,6251
232,7895
232,802
232,61137
232,49
232,5366038
232,43263
232,4788
232,8048
232,79803
232,11039
232,26447
232,7762
232,6276
232,7915
232,6184
232,1549026
232,11128
232,8723
232,11520
232,957
232,5363388
232,8094
232,12178
232,338
232,3776
232,5319706
232,11005
232,226486
232,24838
232,2733294
232,7983
232,529496
232,1183
232,5280511
232,8139
232,8159
232,5315892
232,7770
232,15394
232,7858
232,9064
232,784
232,853433
232,8038
232,247
232,15606
232,7654
232,16255
232,702
232,999
232,6561
232,7894
232,439246
232,12294
232,31284
232,643941
232,637511
232,72276
232,5281168
232,5352837
232,22386
232,8193
232,8063
232,637775
232,5281
232,7775
232,9862
232,21057
232,8180
232,12278
232,8452
232,6986
232,65064
232,107905
232,7351
232,8051
232,5280343
232,18827
232,18635
232,6054
232,246728
232,5282707
232,439263
232,1110
232,454
232,5284639
232,6202
232,8184
232,7353
232,5280443
232,998
232,768
232,2345
232,11160
232,7165
232,5318042
232,12367
232,379
232,5284503
232,1130
232,445639
232,31260
232,107
232,8857
232,7342
232,527
232,5365811
232,31251
232,520326
232,15448
232,643779
232,641248
232,8908
232,519786
232,65084
232,8163
232,61020
232,7288
232,1031
232,5144
232,10393
232,7847
232,441005
232,11514
232,7981
232,798
232,6050
232,8130
232,10882
232,13144
232,180
232,10885
232,31276
232,61048
232,6569
232,650
232,61235
232,61503
232,638278
232,70
232,126
232,444539
232,5280598
232,5280445
232,7991
232,638122
232,8768
232,637542
232,12020
232,14228
232,13576
232,522676
232,8158
232,1032
232,5284421
232,11552
232,445070
190,20083
190,7795
190,22873
190,16617
190,323
190,107971
190,5364519
190,7284
190,10448
190,7150
190,638011
190,6560
190,11509
190,12613
190,985
190,637566
190,6590
190,11527
190,17525
190,439341
190,6584
190,13187
190,33931
190,6072
190,5367719
190,72
190,89594
190,72277
190,5280863
190,7997
190,11176
190,8093
190,8103
190,8129
190,878
190,5281708
190,240
190,244
190,441484
190,7802
190,6915
190,61455
190,1889
190,644104
190,5463875
190,439533
190,10976
190,643139
190,6251
190,7895
190,802
190,61137
190,49
190,5366038
190,43263
190,4788
190,8048
190,79803
190,11039
190,26447
190,7762
190,6276
190,7915
190,6184
190,1549026
190,11128
190,8723
190,11520
190,957
190,5363388
190,8094
190,12178
190,338
190,3776
190,5319706
190,11005
190,226486
190,24838
190,2733294
190,7983
190,529496
190,1183
190,5280511
190,8139
190,8159
190,5315892
190,7770
190,15394
190,7858
190,9064
190,784
190,853433
190,8038
190,247
190,15606
190,7654
190,16255
190,702
190,999
190,6561
190,7894
190,439246
190,12294
190,31284
190,643941
190,637511
190,72276
190,5281168
190,5352837
190,22386
190,8193
190,8063
190,637775
190,5281
190,7775
190,9862
190,21057
190,8180
190,12278
190,8452
190,6986
190,65064
190,107905
190,7351
190,8051
190,5280343
190,18827
190,18635
190,6054
190,246728
190,5282707
190,439263
190,1110
190,454
190,5284639
190,6202
190,8184
190,7353
190,5280443
190,998
190,768
190,2345
190,11160
190,7165
190,5318042
190,12367
190,379
190,5284503
190,1130
190,445639
190,31260
190,107
190,8857
190,7342
190,527
190,5365811
190,31251
190,520326
190,15448
190,643779
190,641248
190,8908
190,519786
190,65084
190,8163
190,61020
190,7288
190,1031
190,5144
190,10393
190,7847
190,441005
190,11514
190,7981
190,798
190,6050
190,8130
190,10882
190,13144
190,180
190,10885
190,31276
190,61048
190,6569
190,650
190,61235
190,61503
190,638278
190,70
190,126
190,444539
190,5280598
190,5280445
190,7991
190,638122
190,8768
190,637542
190,12020
190,14228
190,13576
190,522676
190,8158
190,1032
190,5284421
190,11552
190,445070
1735,7795
1735,20083
1735,323
1735,7150
1735,8468
1735,11509
1735,637566
1735,439341
1735,33931
1735,6072
1735,25310
1735,878
1735,14778
1735,5281708
1735,1049
1735,240
1735,244
1735,441484
1735,1889
1735,14079
1735,12398
1735,4788
1735,6184
1735,11128
1735,8723
1735,957
1735,14296
1735,8094
1735,338
1735,11005
1735,1183
1735,5280511
1735,5315892
1735,26808
1735,15394
1735,784
1735,26331
1735,8091
1735,8892
1735,853433
1735,442501
1735,247
1735,7654
1735,999
1735,31284
1735,643941
1735,637511
1735,31283
1735,22386
1735,8063
1735,637775
1735,8452
1735,8180
1735,6986
1735,8051
1735,6054
1735,439263
1735,8222
1735,1110
1735,22201
1735,5284639
1735,31289
1735,179
1735,5280443
1735,998
1735,5318042
1735,3893
1735,379
1735,12097
1735,1130
1735,61303
1735,107
1735,31260
1735,527
1735,15448
1735,12844
1735,11622
1735,10393
1735,7847
1735,441005
1735,798
1735,6050
1735,13144
1735,650
1735,638278
1735,444539
1735,5280598
1735,520296
1735,12777
1735,8768
1735,5284421
1735,1032
1735,11552
1735,445070
1735,107971
1735,12810
1735,7284
1735,10448
1735,638011
1735,7799
1735,985
1735,25915
1735,12401
1735,13187
1735,5367719
1735,72
1735,89594
1735,5280863
1735,8103
1735,22311
1735,402
1735,644104
1735,439533
1735,10976
1735,6251
1735,802
1735,79803
1735,26447
1735,1549026
1735,61204
1735,5363388
1735,7361
1735,8139
1735,7858
1735,8655
1735,16666
1735,8175
1735,439246
1735,6561
1735,7800
1735,5281
1735,9862
1735,18635
1735,454
1735,6202
1735,768
1735,2345
1735,219794
1735,12534
1735,12367
1735,12403
1735,5284503
1735,445639
1735,8857
1735,5365811
1735,643779
1735,7222
1735,8163
1735,61020
1735,7288
1735,8130
1735,180
1735,6569
1735,61503
1735,126
1735,5280445
1735,7710
1735,637542
1735,11635
1735,13204
1735,8158
135,8163
135,61020
135,7501
135,12508
135,170833
135,6560
135,18827
135,19602
135,5281553
135,246728
135,6590
135,31289
135,519382
135,6654
135,10797
135,14529
135,31276
135,7165
135,14896
135,5284507
135,8129
135,7695
135,12777
135,8892
135,7462
135,7710
135,8365
135,8038
135,10430
135,61054
135,7654
135,11173
135,8914
135,12257
135,6561
135,1032
135,643820
4294,323
4294,7150
4294,11509
4294,637566
4294,439341
4294,33931
4294,6072
4294,72277
4294,878
4294,5281708
4294,240
4294,244
4294,441484
4294,1889
4294,4788
4294,875
4294,445154
4294,6184
4294,11128
4294,8723
4294,8094
4294,338
4294,1183
4294,5280511
4294,14896
4294,5315892
4294,15394
4294,5284507
4294,784
4294,8892
4294,853433
4294,247
4294,7654
4294,999
4294,643941
4294,637511
4294,72276
4294,637775
4294,8452
4294,6986
4294,65064
4294,107905
4294,18827
4294,6054
4294,5281553
4294,439263
4294,1110
4294,5284639
4294,31289
4294,519382
4294,5280443
4294,998
4294,5318042
4294,7695
4294,1130
4294,107
4294,31260
4294,527
4294,5281670
4294,10393
4294,7847
4294,441005
4294,798
4294,6050
4294,10797
4294,13144
4294,31276
4294,650
4294,638278
4294,444539
4294,5280598
4294,12777
4294,8768
4294,61054
4294,12257
4294,1032
4294,643820
4294,11552
4294,445070
4294,107971
4294,7501
4294,7284
4294,10448
4294,638011
4294,170833
4294,6560
4294,6590
4294,5367719
4294,72
4294,89594
4294,5280863
4294,8129
4294,10430
4294,644104
4294,8914
4294,439533
4294,6251
4294,802
4294,5280804
4294,79803
4294,26447
4294,5372954
4294,1549026
4294,5363388
4294,7858
4294,9064
4294,7462
4294,8038
4294,439246
4294,6561
4294,9862
4294,5280343
4294,18635
4294,246728
4294,454
4294,6202
4294,14529
4294,768
4294,2345
4294,7165
4294,4133
4294,5284503
4294,8365
4294,8857
4294,11173
4294,5365811
4294,643779
4294,65084
4294,8163
4294,61020
4294,7288
4294,12508
4294,19602
4294,8130
4294,6654
4294,180
4294,6569
4294,61503
4294,126
4294,5280445
4294,7710
4294,6506
4294,637542
260,323
260,107971
260,7284
260,10448
260,7150
260,638011
260,8468
260,11509
260,637566
260,560255
260,439341
260,33931
260,6072
260,5367719
260,72
260,89594
260,5280863
260,25310
260,878
260,5281708
260,240
260,244
260,441484
260,1889
260,644104
260,439533
260,6251
260,802
260,4788
260,79803
260,26447
260,6184
260,1549026
260,11128
260,8723
260,5363388
260,8094
260,338
260,1183
260,5280511
260,5315892
260,15394
260,7858
260,6274
260,784
260,853433
260,247
260,7654
260,999
260,6561
260,439246
260,643941
260,637511
260,637775
260,9862
260,8452
260,6986
260,5280343
260,18635
260,6054
260,439263
260,1110
260,454
260,5284639
260,6202
260,5280443
260,998
260,768
260,2345
260,5318042
260,5284503
260,1130
260,107
260,8857
260,31260
260,527
260,5365811
260,643779
260,61020
260,7288
260,10393
260,446925
260,7847
260,441005
260,798
260,6050
260,8130
260,13144
260,180
260,6569
260,650
260,61503
260,638278
260,126
260,444539
260,5280598
260,5280445
260,8768
260,637542
260,11552
260,445070
504,6436017
504,323
504,7150
504,8468
504,11509
504,637566
504,439341
504,33931
504,6072
504,72277
504,25310
504,7997
504,878
504,5281708
504,240
504,244
504,441484
504,1889
504,31265
504,4788
504,875
504,18818
504,5281515
504,6184
504,5366074
504,11128
504,22310
504,8723
504,82336
504,957
504,12756
504,8094
504,338
504,1183
504,5280511
504,14896
504,5315892
504,15394
504,7047
504,784
504,853433
504,638014
504,442501
504,247
504,7654
504,999
504,643941
504,637511
504,72276
504,5281168
504,61041
504,637775
504,8452
504,6986
504,65064
504,12180
504,107905
504,8051
504,18827
504,6054
504,5281553
504,439263
504,1110
504,10795
504,5284639
504,31289
504,179
504,5280443
504,1549778
504,998
504,5318042
504,4114
504,379
504,1549018
504,1130
504,107
504,31260
504,527
504,1550846
504,10393
504,1713001
504,7847
504,441005
504,798
504,6050
504,13144
504,10882
504,31276
504,650
504,332
504,638278
504,7749
504,444539
504,5280598
504,8768
504,11552
504,445070
504,107971
504,12209
504,7284
504,10448
504,638011
504,6560
504,985
504,6584
504,5367719
504,72
504,89594
504,24020
504,5315912
504,5280863
504,8093
504,8103
504,8129
504,22311
504,7590
504,644104
504,8914
504,439533
504,6251
504,802
504,5280804
504,8294
504,79803
504,26447
504,7762
504,1549026
504,5363388
504,7858
504,9064
504,9895
504,8038
504,5281167
504,439246
504,6561
504,7463
504,9862
504,5352876
504,5280343
504,18635
504,454
504,6202
504,768
504,2345
504,4133
504,5284503
504,8857
504,7342
504,5365811
504,643779
504,65084
504,8785
504,61020
504,5283321
504,7288
504,19602
504,11514
504,31253
504,8130
504,6654
504,180
504,6569
504,5317319
504,61503
504,126
504,5280445
504,637542
504,6549
3326,7583
3326,6436017
3326,7795
3326,22873
3326,323
3326,16617
3326,107971
3326,12209
3326,16832
3326,7284
3326,7501
3326,10448
3326,7150
3326,638011
3326,6560
3326,8468
3326,6877
3326,7002
3326,985
3326,11509
3326,637566
3326,6590
3326,61177
3326,11527
3326,17525
3326,439341
3326,6584
3326,13187
3326,33931
3326,6072
3326,5367719
3326,5363817
3326,72
3326,89594
3326,61275
3326,5281516
3326,72277
3326,5280863
3326,7409
3326,7997
3326,878
3326,8093
3326,8103
3326,5370101
3326,5281708
3326,240
3326,22311
3326,244
3326,61665
3326,5364231
3326,10430
3326,441484
3326,6915
3326,61325
3326,249494
3326,1889
3326,644104
3326,8914
3326,439533
3326,10976
3326,7852
3326,17100
3326,7895
3326,6251
3326,5370052
3326,802
3326,8842
3326,5352438
3326,32594
3326,5280804
3326,5281162
3326,61293
3326,4788
3326,875
3326,8048
3326,61386
3326,8635
3326,79803
3326,12327
3326,26447
3326,7762
3326,5372954
3326,445154
3326,7915
3326,102611
3326,8122
3326,1549026
3326,6184
3326,5366074
3326,11128
3326,8723
3326,957
3326,5363388
3326,8094
3326,338
3326,5319706
3326,11005
3326,24838
3326,1183
3326,6440397
3326,5280511
3326,8139
3326,5315892
3326,996
3326,15394
3326,7858
3326,1001
3326,7643
3326,18467
3326,429065
3326,9064
3326,784
3326,8091
3326,31268
3326,7462
3326,5283329
3326,638014
3326,853433
3326,8038
3326,7797
3326,442501
3326,247
3326,8655
3326,7654
3326,7803
3326,6998
3326,10895
3326,16255
3326,999
3326,7894
3326,6561
3326,439246
3326,62465
3326,31284
3326,643941
3326,637511
3326,72276
3326,31283
3326,7658
3326,22386
3326,7043
3326,8063
3326,637775
3326,9862
3326,7775
3326,7909
3326,8452
3326,8180
3326,12278
3326,6986
3326,65064
3326,12180
3326,7351
3326,107905
3326,8051
3326,5280343
3326,18827
3326,18635
3326,6054
3326,16872
3326,439263
3326,1110
3326,454
3326,5284639
3326,6202
3326,31289
3326,5280462
3326,342
3326,7410
3326,11559
3326,5280443
3326,998
3326,5373729
3326,768
3326,2345
3326,5318042
3326,61953
3326,6874
3326,61151
3326,4133
3326,3893
3326,379
3326,5284503
3326,12097
3326,1130
3326,445639
3326,31260
3326,5318599
3326,31278
3326,11173
3326,7342
3326,107
3326,8857
3326,527
3326,5365811
3326,31251
3326,569214
3326,643779
3326,8908
3326,19309
3326,519786
3326,522514
3326,2969
3326,65084
3326,5364778
3326,7362
3326,8021
3326,61020
3326,7288
3326,1031
3326,10393
3326,446925
3326,7344
3326,612
3326,19602
3326,7847
3326,441005
3326,61135
3326,221691
3326,798
3326,7824
3326,6050
3326,8130
3326,7711
3326,180
3326,13144
3326,31276
3326,8918
3326,6569
3326,522214
3326,650
3326,332
3326,61503
3326,638278
3326,126
3326,15406
3326,444539
3326,61814
3326,5280598
3326,5280445
3326,326
3326,5319754
3326,5363526
3326,7991
3326,11732
3326,8314
3326,1549025
3326,6450832
3326,5283316
3326,8768
3326,637542
3326,6341
3326,12257
3326,14228
3326,6549
3326,8158
3326,643820
3326,6558
3326,11552
3326,5366264
3326,445070
3201,323
3201,7150
3201,11509
3201,637566
3201,78199
3201,439341
3201,33931
3201,6072
3201,72277
3201,878
3201,5281708
3201,5283356
3201,240
3201,85522
3201,1616260
3201,244
3201,11902
3201,441484
3201,61325
3201,1889
3201,5367412
3201,31265
3201,4788
3201,61592
3201,11039
3201,6184
3201,11128
3201,8723
3201,957
3201,8094
3201,338
3201,1183
3201,5282708
3201,5280511
3201,5362622
3201,14896
3201,5315892
3201,15394
3201,784
3201,8091
3201,853433
3201,247
3201,7654
3201,999
3201,643941
3201,637511
3201,72276
3201,8063
3201,637775
3201,8452
3201,11124
3201,6986
3201,65064
3201,12180
3201,107905
3201,6054
3201,439263
3201,1110
3201,5284639
3201,7720
3201,5280443
3201,5364919
3201,998
3201,5318042
3201,379
3201,12097
3201,1130
3201,107
3201,31260
3201,527
3201,10393
3201,7847
3201,441005
3201,798
3201,6050
3201,13144
3201,10885
3201,650
3201,638278
3201,7749
3201,444539
3201,5280598
3201,8768
3201,12020
3201,311
3201,11552
3201,445070
3201,107971
3201,222656
3201,7501
3201,7284
3201,10448
3201,638011
3201,6560
3201,6584
3201,5367719
3201,72
3201,89594
3201,5280863
3201,8129
3201,644104
3201,439533
3201,6251
3201,802
3201,5280804
3201,79803
3201,26447
3201,7762
3201,1549026
3201,5363388
3201,7770
3201,7858
3201,9064
3201,12206
3201,429065
3201,5281167
3201,439246
3201,6561
3201,9862
3201,5280343
3201,18635
3201,454
3201,6202
3201,768
3201,2345
3201,4133
3201,5284503
3201,8857
3201,7342
3201,5365811
3201,643779
3201,65084
3201,61020
3201,7288
3201,5283345
3201,637564
3201,7824
3201,31253
3201,8130
3201,6654
3201,180
3201,6569
3201,61503
3201,126
3201,5280445
3201,637542
3201,5366264
1367,323
1367,7150
1367,11509
1367,637566
1367,78199
1367,439341
1367,33931
1367,6072
1367,72277
1367,878
1367,5281708
1367,5283356
1367,240
1367,85522
1367,1616260
1367,244
1367,11902
1367,441484
1367,61325
1367,1889
1367,5367412
1367,31265
1367,4788
1367,61592
1367,11039
1367,6184
1367,11128
1367,8723
1367,957
1367,8094
1367,338
1367,1183
1367,5282708
1367,5280511
1367,5362622
1367,14896
1367,5315892
1367,15394
1367,784
1367,8091
1367,853433
1367,247
1367,7654
1367,999
1367,643941
1367,637511
1367,72276
1367,8063
1367,637775
1367,8452
1367,11124
1367,6986
1367,65064
1367,12180
1367,107905
1367,6054
1367,439263
1367,1110
1367,5284639
1367,7720
1367,5280443
1367,5364919
1367,998
1367,5318042
1367,379
1367,12097
1367,1130
1367,107
1367,31260
1367,527
1367,10393
1367,7847
1367,441005
1367,798
1367,6050
1367,13144
1367,10885
1367,650
1367,638278
1367,7749
1367,444539
1367,5280598
1367,8768
1367,12020
1367,311
1367,11552
1367,445070
1367,107971
1367,222656
1367,7501
1367,7284
1367,10448
1367,638011
1367,6560
1367,6584
1367,5367719
1367,72
1367,89594
1367,5280863
1367,8129
1367,644104
1367,439533
1367,6251
1367,802
1367,5280804
1367,79803
1367,26447
1367,7762
1367,1549026
1367,5363388
1367,7770
1367,7858
1367,9064
1367,12206
1367,429065
1367,5281167
1367,439246
1367,6561
1367,9862
1367,5280343
1367,18635
1367,454
1367,6202
1367,768
1367,2345
1367,4133
1367,5284503
1367,8857
1367,7342
1367,5365811
1367,643779
1367,65084
1367,61020
1367,7288
1367,5283345
1367,637564
1367,7824
1367,31253
1367,8130
1367,6654
1367,180
1367,6569
1367,61503
1367,126
1367,5280445
1367,637542
1367,5366264
3380,7795
3380,5352543
3380,323
3380,107971
3380,12209
3380,16220110
3380,12810
3380,7284
3380,6989
3380,10448
3380,7150
3380,638011
3380,7799
3380,6560
3380,8468
3380,643731
3380,5367682
3380,11509
3380,985
3380,62572
3380,637566
3380,6590
3380,17525
3380,439341
3380,33931
3380,6072
3380,5367719
3380,8052
3380,72
3380,89594
3380,12587
3380,72277
3380,24020
3380,5280863
3380,878
3380,8103
3380,5281708
3380,3314
3380,8129
3380,1049
3380,240
3380,22311
3380,244
3380,8748
3380,441484
3380,7802
3380,61325
3380,14079
3380,1889
3380,7945
3380,644104
3380,439533
3380,637920
3380,17100
3380,7895
3380,6251
3380,802
3380,5352438
3380,31265
3380,18698
3380,61293
3380,4788
3380,8294
3380,79803
3380,12813
3380,26447
3380,7762
3380,7360
3380,5352463
3380,6544
3380,102611
3380,6184
3380,5366074
3380,1549026
3380,11128
3380,8723
3380,12756
3380,5363388
3380,8094
3380,460
3380,12178
3380,338
3380,11005
3380,2733294
3380,1183
3380,12232
3380,7460
3380,5280511
3380,14896
3380,11747
3380,5315892
3380,996
3380,15394
3380,7858
3380,9064
3380,429065
3380,784
3380,636687
3380,9895
3380,7462
3380,7438
3380,638014
3380,1068
3380,8038
3380,5352770
3380,5365049
3380,853433
3380,247
3380,16666
3380,7654
3380,16255
3380,2879
3380,7469
3380,999
3380,6432005
3380,6561
3380,439246
3380,7800
3380,7341
3380,643941
3380,637511
3380,8500
3380,31283
3380,5281168
3380,7658
3380,72276
3380,22386
3380,8193
3380,637775
3380,5281
3380,9862
3380,125468
3380,8452
3380,8180
3380,6986
3380,62453
3380,65064
3380,12180
3380,107905
3380,8051
3380,5280343
3380,18635
3380,6054
3380,439263
3380,1110
3380,454
3380,5284639
3380,6202
3380,31289
3380,5280443
3380,14529
3380,61126
3380,1549778
3380,998
3380,768
3380,2345
3380,5318042
3380,98497
3380,31272
3380,5355856
3380,3893
3380,379
3380,5284503
3380,12097
3380,1130
3380,107
3380,31260
3380,8857
3380,11173
3380,7342
3380,527
3380,5365811
3380,12344
3380,24261
3380,643779
3380,8908
3380,19309
3380,65084
3380,7222
3380,2969
3380,7362
3380,8785
3380,61020
3380,5283321
3380,7288
3380,85730
3380,11622
3380,5365587
3380,10393
3380,612
3380,19602
3380,7847
3380,441005
3380,5364752
3380,61135
3380,798
3380,7824
3380,6050
3380,31253
3380,8130
3380,6654
3380,13144
3380,180
3380,10885
3380,31276
3380,6569
3380,650
3380,8194
3380,332
3380,5283335
3380,61503
3380,638278
3380,7144
3380,126
3380,31211
3380,444539
3380,5280598
3380,5280445
3380,31245
3380,9855795
3380,12777
3380,5319754
3380,7710
3380,8314
3380,11508
3380,5283316
3380,1549025
3380,8768
3380,5352162
3380,637542
3380,12020
3380,12366
3380,13204
3380,6549
3380,8158
3380,643820
3380,11552
3380,445070
2000,7795
2000,5352543
2000,323
2000,107971
2000,12209
2000,16220110
2000,12810
2000,7284
2000,6989
2000,10448
2000,7150
2000,638011
2000,7799
2000,6560
2000,8468
2000,643731
2000,5367682
2000,11509
2000,985
2000,62572
2000,637566
2000,6590
2000,17525
2000,439341
2000,33931
2000,6072
2000,5367719
2000,8052
2000,72
2000,89594
2000,12587
2000,72277
2000,24020
2000,5280863
2000,878
2000,8103
2000,5281708
2000,3314
2000,8129
2000,1049
2000,240
2000,22311
2000,244
2000,8748
2000,441484
2000,7802
2000,61325
2000,14079
2000,1889
2000,7945
2000,644104
2000,439533
2000,637920
2000,17100
2000,7895
2000,6251
2000,802
2000,5352438
2000,31265
2000,18698
2000,61293
2000,4788
2000,8294
2000,79803
2000,12813
2000,26447
2000,7762
2000,7360
2000,5352463
2000,6544
2000,102611
2000,6184
2000,5366074
2000,1549026
2000,11128
2000,8723
2000,12756
2000,5363388
2000,8094
2000,460
2000,12178
2000,338
2000,11005
2000,2733294
2000,1183
2000,12232
2000,7460
2000,5280511
2000,14896
2000,11747
2000,5315892
2000,996
2000,15394
2000,7858
2000,9064
2000,429065
2000,784
2000,636687
2000,9895
2000,7462
2000,7438
2000,638014
2000,1068
2000,8038
2000,5352770
2000,5365049
2000,853433
2000,247
2000,16666
2000,7654
2000,16255
2000,2879
2000,7469
2000,999
2000,6432005
2000,6561
2000,439246
2000,7800
2000,7341
2000,643941
2000,637511
2000,8500
2000,31283
2000,5281168
2000,7658
2000,72276
2000,22386
2000,8193
2000,637775
2000,5281
2000,9862
2000,125468
2000,8452
2000,8180
2000,6986
2000,62453
2000,65064
2000,12180
2000,107905
2000,8051
2000,5280343
2000,18635
2000,6054
2000,439263
2000,1110
2000,454
2000,5284639
2000,6202
2000,31289
2000,5280443
2000,14529
2000,61126
2000,1549778
2000,998
2000,768
2000,2345
2000,5318042
2000,98497
2000,31272
2000,5355856
2000,3893
2000,379
2000,5284503
2000,12097
2000,1130
2000,107
2000,31260
2000,8857
2000,11173
2000,7342
2000,527
2000,5365811
2000,12344
2000,24261
2000,643779
2000,8908
2000,19309
2000,65084
2000,7222
2000,2969
2000,7362
2000,8785
2000,61020
2000,5283321
2000,7288
2000,85730
2000,11622
2000,5365587
2000,10393
2000,612
2000,19602
2000,7847
2000,441005
2000,5364752
2000,61135
2000,798
2000,7824
2000,6050
2000,31253
2000,8130
2000,6654
2000,13144
2000,180
2000,10885
2000,31276
2000,6569
2000,650
2000,8194
2000,332
2000,5283335
2000,61503
2000,638278
2000,7144
2000,126
2000,31211
2000,444539
2000,5280598
2000,5280445
2000,31245
2000,9855795
2000,12777
2000,5319754
2000,7710
2000,8314
2000,11508
2000,5283316
2000,1549025
2000,8768
2000,5352162
2000,637542
2000,12020
2000,12366
2000,13204
2000,6549
2000,8158
2000,643820
2000,11552
2000,445070
382,323
382,107971
382,145659
382,5283349
382,6989
382,7284
382,7150
382,10448
382,638011
382,7799
382,6560
382,61030
382,170833
382,6877
382,6508206
382,6826
382,442355
382,62572
382,11509
382,637566
382,8025
382,403919
382,439341
382,33931
382,6072
382,5367719
382,11463
382,72
382,89594
382,6616
382,12587
382,5281516
382,24020
382,72277
382,5280863
382,878
382,5281708
382,8129
382,10106
382,240
382,6918391
382,22311
382,244
382,8748
382,441484
